match_no,ballnumber,inningno,over,outcome,batter,bowler,comment
41,39,2,6.2,1,Atharva Taide,Ravindra Jadeja,"Ravindra Jadeja to Atharva Taide, 1 run,"
41,40,2,6.3,4,Prabhsimran Singh,Ravindra Jadeja,"Ravindra Jadeja to Prabhsimran Singh, Four,"
41,41,2,6.4,1,Prabhsimran Singh,Ravindra Jadeja,"Ravindra Jadeja to Prabhsimran Singh, 1 run,"
41,42,2,6.5,1,Atharva Taide,Ravindra Jadeja,"Ravindra Jadeja to Atharva Taide, 1 run,"
41,43,2,6.6,1,Prabhsimran Singh,Ravindra Jadeja,"Ravindra Jadeja to Prabhsimran Singh, 1 run,"
41,44,2,7.1,2,Prabhsimran Singh,Moeen Ali,"Moeen Ali to Prabhsimran Singh, 2 runs,"
41,45,2,7.2,6,Prabhsimran Singh,Moeen Ali,"Moeen Ali to Prabhsimran Singh, Six,"
41,46,2,7.3,0,Prabhsimran Singh,Moeen Ali,"Moeen Ali to Prabhsimran Singh, no run,"
41,47,2,7.4,1,Prabhsimran Singh,Moeen Ali,"Moeen Ali to Prabhsimran Singh, 1 run,"
41,48,2,7.5,0,Atharva Taide,Moeen Ali,"Moeen Ali to Atharva Taide, no run,"
41,49,2,7.6,1,Atharva Taide,Moeen Ali,"Moeen Ali to Atharva Taide, 1 run,"
41,50,2,8.1,0,Atharva Taide,Ravindra Jadeja,"Ravindra Jadeja to Atharva Taide, no run,"
41,51,2,8.2,1,Atharva Taide,Ravindra Jadeja,"Ravindra Jadeja to Atharva Taide, 1 run,"
41,52,2,8.3,w,Prabhsimran Singh,Ravindra Jadeja,"Ravindra Jadeja to Prabhsimran Singh, no run,                           Wicket - st MS Dhoni b RA Jadeja batsmen out 42(24)"
41,53,2,8.4,0,Liam Livings,Ravindra Jadeja,"Ravindra Jadeja to Liam Livingstone, no run,"
41,54,2,8.5,1,Liam Livings,Ravindra Jadeja,"Ravindra Jadeja to Liam Livingstone, 1 run,"
41,55,2,8.6,2,Atharva Taide,Ravindra Jadeja,"Ravindra Jadeja to Atharva Taide, 2 runs,"
41,56,2,9.1,0,Liam Livings,Akash Singh,"Akash Singh to Liam Livingstone, no run,"
41,57,2,9.2,1,Liam Livings,Akash Singh,"Akash Singh to Liam Livingstone, 1 run,"
41,58,2,9.3,1,Atharva Taide,Akash Singh,"Akash Singh to Atharva Taide, 1 run,"
41,59,2,9.4,6,Liam Livings,Akash Singh,"Akash Singh to Liam Livingstone, Six,"
41,60,2,9.5,1,Liam Livings,Akash Singh,"Akash Singh to Liam Livingstone, 1 run,"
41,61,2,9.6,1,Atharva Taide,Akash Singh,"Akash Singh to Atharva Taide, 1 run,"
41,62,2,10.1,0,Atharva Taide,Ravindra Jadeja,"Ravindra Jadeja to Atharva Taide, no run,"
41,63,2,10.2,w,Atharva Taide,Ravindra Jadeja,"Ravindra Jadeja to Atharva Taide, no run,                           Wicket - c &amp; b RA Jadeja batsmen out 13(17)"
41,64,2,10.3,0,Sam Curran,Ravindra Jadeja,"Ravindra Jadeja to Sam Curran, no run,"
41,65,2,10.4,0,Sam Curran,Ravindra Jadeja,"Ravindra Jadeja to Sam Curran, no run,"
41,66,2,10.5,2,Sam Curran,Ravindra Jadeja,"Ravindra Jadeja to Sam Curran, 2 runs,"
41,67,2,10.6,1,Sam Curran,Ravindra Jadeja,"Ravindra Jadeja to Sam Curran, 1 run,"
41,68,2,11.1,0,Sam Curran,Matheesha Pathirana,"Matheesha Pathirana to Sam Curran, no run,"
41,69,2,11.2,1,Sam Curran,Matheesha Pathirana,"Matheesha Pathirana to Sam Curran, 1 run,"
41,70,2,11.3,0,Liam Livings,Matheesha Pathirana,"Matheesha Pathirana to Liam Livingstone, no run,"
41,71,2,11.4,4,Liam Livings,Matheesha Pathirana,"Matheesha Pathirana to Liam Livingstone, Four,"
41,72,2,11.5,1,Liam Livings,Matheesha Pathirana,"Matheesha Pathirana to Liam Livingstone, 1 run,"
41,73,2,11.6,2,Sam Curran,Matheesha Pathirana,"Matheesha Pathirana to Sam Curran, 2 runs,"
41,74,2,12.1,1,Liam Livings,Maheesh Theekshana,"Maheesh Theekshana to Liam Livingstone, 1 run,"
41,75,2,12.2,1,Sam Curran,Maheesh Theekshana,"Maheesh Theekshana to Sam Curran, 1 run,"
41,76,2,12.3,1,Liam Livings,Maheesh Theekshana,"Maheesh Theekshana to Liam Livingstone, 1 run,"
41,77,2,12.4,2,Sam Curran,Maheesh Theekshana,"Maheesh Theekshana to Sam Curran, 2 runs,"
41,78,2,12.5,1,Sam Curran,Maheesh Theekshana,"Maheesh Theekshana to Sam Curran, 1 run,"
41,79,2,12.6,1,Liam Livings,Maheesh Theekshana,"Maheesh Theekshana to Liam Livingstone, 1 run,"
41,80,2,13.1,2,Liam Livings,Matheesha Pathirana,"Matheesha Pathirana to Liam Livingstone, 2 runs,"
41,81,2,13.2,0,Liam Livings,Matheesha Pathirana,"Matheesha Pathirana to Liam Livingstone, no run,"
41,82,2,13.3,1,Liam Livings,Matheesha Pathirana,"Matheesha Pathirana to Liam Livingstone, 1 run,"
41,83,2,13.4,2,Sam Curran,Matheesha Pathirana,"Matheesha Pathirana to Sam Curran, 2 runs,"
41,84,2,13.5,1,Sam Curran,Matheesha Pathirana,"Matheesha Pathirana to Sam Curran, 1 run,"
41,85,2,13.6,1,Liam Livings,Matheesha Pathirana,"Matheesha Pathirana to Liam Livingstone, 1 run,"
41,86,2,14.1,0,Liam Livings,Maheesh Theekshana,"Maheesh Theekshana to Liam Livingstone, no run,"
41,87,2,14.2,1lb,Liam Livings,Maheesh Theekshana,"Maheesh Theekshana to Liam Livingstone, 1 leg bye,"
41,88,2,14.3,2,Sam Curran,Maheesh Theekshana,"Maheesh Theekshana to Sam Curran, 2 runs,"
41,89,2,14.4,4,Sam Curran,Maheesh Theekshana,"Maheesh Theekshana to Sam Curran, Four,"
41,90,2,14.5,2wd,Sam Curran,Maheesh Theekshana,"Maheesh Theekshana to Sam Curran, 2 wide,"
41,91,2,14.5,1,Liam Livings,Maheesh Theekshana,"Maheesh Theekshana to Liam Livingstone, 1 run,"
41,92,2,14.6,0,Sam Curran,Maheesh Theekshana,"Maheesh Theekshana to Sam Curran, no run,"
41,93,2,15.1,6,Liam Livings,Tushar Deshpande,"Tushar Deshpande to Liam Livingstone, Six,"
41,94,2,15.2,6,Liam Livings,Tushar Deshpande,"Tushar Deshpande to Liam Livingstone, Six,"
41,95,2,15.3,4lb,Liam Livings,Tushar Deshpande,"Tushar Deshpande to Liam Livingstone, 4 leg bye,"
41,96,2,15.4,6,Liam Livings,Tushar Deshpande,"Tushar Deshpande to Liam Livingstone, Six,"
41,97,2,15.5,w,Liam Livings,Tushar Deshpande,"Tushar Deshpande to Liam Livingstone, no run,                           Wicket - c RD Gaikwad b TU Deshpande batsmen out 40(24)"
41,98,2,15.6,2,Jitesh Sharma,Tushar Deshpande,"Tushar Deshpande to Jitesh Sharma, 2 runs,"
41,99,2,16.1,1,Sam Curran,Ravindra Jadeja,"Ravindra Jadeja to Sam Curran, 1 run,"
41,100,2,16.2,6,Jitesh Sharma,Ravindra Jadeja,"Ravindra Jadeja to Jitesh Sharma, Six,"
41,101,2,16.3,1,Jitesh Sharma,Ravindra Jadeja,"Ravindra Jadeja to Jitesh Sharma, 1 run,"
41,102,2,16.4,2,Sam Curran,Ravindra Jadeja,"Ravindra Jadeja to Sam Curran, 2 runs,"
41,103,2,16.5,6,Sam Curran,Ravindra Jadeja,"Ravindra Jadeja to Sam Curran, Six,"
41,104,2,16.6,1,Sam Curran,Ravindra Jadeja,"Ravindra Jadeja to Sam Curran, 1 run,"
41,105,2,17.1,w,Sam Curran,Matheesha Pathirana,"Matheesha Pathirana to Sam Curran, no run,                           Wicket - b Matheesha Pathirana batsmen out 29(20)"
41,106,2,17.2,1,Shahrukh Khan,Matheesha Pathirana,"Matheesha Pathirana to Shahrukh Khan, 1 run,"
41,107,2,17.3,4,Jitesh Sharma,Matheesha Pathirana,"Matheesha Pathirana to Jitesh Sharma, Four,"
41,108,2,17.4,1wd,Jitesh Sharma,Matheesha Pathirana,"Matheesha Pathirana to Jitesh Sharma, 1 wide,"
41,109,2,17.4,1,Jitesh Sharma,Matheesha Pathirana,"Matheesha Pathirana to Jitesh Sharma, 1 run,"
41,110,2,17.5,1,Shahrukh Khan,Matheesha Pathirana,"Matheesha Pathirana to Shahrukh Khan, 1 run,"
41,111,2,17.6,1,Jitesh Sharma,Matheesha Pathirana,"Matheesha Pathirana to Jitesh Sharma, 1 run,"
41,112,2,18.1,4,Jitesh Sharma,Tushar Deshpande,"Tushar Deshpande to Jitesh Sharma, Four,"
41,113,2,18.2,2,Jitesh Sharma,Tushar Deshpande,"Tushar Deshpande to Jitesh Sharma, 2 runs,"
41,114,2,18.3,1wd,Jitesh Sharma,Tushar Deshpande,"Tushar Deshpande to Jitesh Sharma, 1 wide,"
41,115,2,18.3,0,Jitesh Sharma,Tushar Deshpande,"Tushar Deshpande to Jitesh Sharma, no run,"
41,116,2,18.4,w,Jitesh Sharma,Tushar Deshpande,"Tushar Deshpande to Jitesh Sharma, no run,                           Wicket - c (sub Shaik Rasheed) b TU Deshpande batsmen out 21(10)"
41,117,2,18.5,4,Sikandar Raza,Tushar Deshpande,"Tushar Deshpande to Sikandar Raza, Four,"
41,118,2,18.6,1wd,Sikandar Raza,Tushar Deshpande,"Tushar Deshpande to Sikandar Raza, 1 wide,"
41,119,2,18.6,1,Sikandar Raza,Tushar Deshpande,"Tushar Deshpande to Sikandar Raza, 1 run,"
41,120,2,19.1,1,Sikandar Raza,Matheesha Pathirana,"Matheesha Pathirana to Sikandar Raza, 1 run,"
41,121,2,19.2,1lb,Shahrukh Khan,Matheesha Pathirana,"Matheesha Pathirana to Shahrukh Khan, 1 leg bye,"
41,122,2,19.3,0,Sikandar Raza,Matheesha Pathirana,"Matheesha Pathirana to Sikandar Raza, no run,"
41,123,2,19.4,2,Sikandar Raza,Matheesha Pathirana,"Matheesha Pathirana to Sikandar Raza, 2 runs,"
41,124,2,19.5,2,Sikandar Raza,Matheesha Pathirana,"Matheesha Pathirana to Sikandar Raza, 2 runs,"
41,125,2,19.6,3,Sikandar Raza,Matheesha Pathirana,"Matheesha Pathirana to Sikandar Raza, 3 runs,"
42,1,1,0.1,0,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, no run,"
42,2,1,0.2,0,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, no run,"
42,3,1,0.3,0,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, no run,"
42,4,1,0.4,6,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, Six,"
42,5,1,0.5,0,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, no run,"
42,6,1,0.6,2wd,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, 2 wide,"
42,7,1,0.6,0,Jos Buttler,Cameron Green,"Cameron Green to Jos Buttler, no run,"
42,8,1,1.1,2,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, 2 runs,"
42,9,1,1.2,7nb,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, 7 no ball,"
42,10,1,1.2,1lb,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, 1 leg bye,"
42,11,1,1.3,0,Jos Buttler,Jofra Archer,"Jofra Archer to Jos Buttler, no run,"
42,12,1,1.4,1lb,Jos Buttler,Jofra Archer,"Jofra Archer to Jos Buttler, 1 leg bye,"
42,13,1,1.5,0,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, no run,"
42,14,1,1.6,0,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, no run,"
42,15,1,2.1,0,Jos Buttler,Cameron Green,"Cameron Green to Jos Buttler, no run,"
42,16,1,2.2,0,Jos Buttler,Cameron Green,"Cameron Green to Jos Buttler, no run,"
42,17,1,2.3,1wd,Jos Buttler,Cameron Green,"Cameron Green to Jos Buttler, 1 wide,"
42,18,1,2.3,1wd,Jos Buttler,Cameron Green,"Cameron Green to Jos Buttler, 1 wide,"
42,19,1,2.3,0,Jos Buttler,Cameron Green,"Cameron Green to Jos Buttler, no run,"
42,20,1,2.4,0,Jos Buttler,Cameron Green,"Cameron Green to Jos Buttler, no run,"
42,21,1,2.5,1,Jos Buttler,Cameron Green,"Cameron Green to Jos Buttler, 1 run,"
42,22,1,2.6,4,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, Four,"
42,23,1,3.1,4,Jos Buttler,Jofra Archer,"Jofra Archer to Jos Buttler, Four,"
42,24,1,3.2,0,Jos Buttler,Jofra Archer,"Jofra Archer to Jos Buttler, no run,"
42,25,1,3.3,1wd,Jos Buttler,Jofra Archer,"Jofra Archer to Jos Buttler, 1 wide,"
42,26,1,3.3,4lb,Jos Buttler,Jofra Archer,"Jofra Archer to Jos Buttler, 4 leg bye,"
42,27,1,3.4,1wd,Jos Buttler,Jofra Archer,"Jofra Archer to Jos Buttler, 1 wide,"
42,28,1,3.4,4,Jos Buttler,Jofra Archer,"Jofra Archer to Jos Buttler, Four,"
42,29,1,3.5,1,Jos Buttler,Jofra Archer,"Jofra Archer to Jos Buttler, 1 run,"
42,30,1,3.6,1,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, 1 run,"
42,31,1,4.1,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,"
42,32,1,4.2,0,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, no run,"
42,33,1,4.3,0,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, no run,"
42,34,1,4.4,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,"
42,35,1,4.5,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,"
42,36,1,4.6,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,"
42,37,1,5.1,1,Jos Buttler,Piyush Chawla,"Piyush Chawla to Jos Buttler, 1 run,"
42,38,1,5.2,0,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, no run,"
42,39,1,5.3,0,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, no run,"
42,40,1,5.4,0,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, no run,"
42,41,1,5.5,0,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, no run,"
42,42,1,5.6,6,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, Six,"
42,43,1,6.1,0,Jos Buttler,Kumar Kartikeya,"Kumar Kartikeya to Jos Buttler, no run,"
42,44,1,6.2,6,Jos Buttler,Kumar Kartikeya,"Kumar Kartikeya to Jos Buttler, Six,"
42,45,1,6.3,0,Jos Buttler,Kumar Kartikeya,"Kumar Kartikeya to Jos Buttler, no run,"
42,46,1,6.4,1,Jos Buttler,Kumar Kartikeya,"Kumar Kartikeya to Jos Buttler, 1 run,"
42,47,1,6.5,0,Yashasvi Jaiswal,Kumar Kartikeya,"Kumar Kartikeya to Yashasvi Jaiswal, no run,"
42,48,1,6.6,0,Yashasvi Jaiswal,Kumar Kartikeya,"Kumar Kartikeya to Yashasvi Jaiswal, no run,"
42,49,1,7.1,w,Jos Buttler,Piyush Chawla,"Piyush Chawla to Jos Buttler, no run,                           Wicket - c (sub Ramandeep Singh) b Piyush Chawla batsmen out 18(19)"
42,50,1,7.2,6,Sanju Samson,Piyush Chawla,"Piyush Chawla to Sanju Samson, Six,"
42,51,1,7.3,0,Sanju Samson,Piyush Chawla,"Piyush Chawla to Sanju Samson, no run,"
42,52,1,7.4,1,Sanju Samson,Piyush Chawla,"Piyush Chawla to Sanju Samson, 1 run,"
42,53,1,7.5,1,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, 1 run,"
42,54,1,7.6,0,Sanju Samson,Piyush Chawla,"Piyush Chawla to Sanju Samson, no run,"
42,55,1,8.1,1b,Yashasvi Jaiswal,Kumar Kartikeya,"Kumar Kartikeya to Yashasvi Jaiswal, 1 bye,"
42,56,1,8.2,0,Sanju Samson,Kumar Kartikeya,"Kumar Kartikeya to Sanju Samson, no run,"
42,57,1,8.3,1,Sanju Samson,Kumar Kartikeya,"Kumar Kartikeya to Sanju Samson, 1 run,"
42,58,1,8.4,1,Yashasvi Jaiswal,Kumar Kartikeya,"Kumar Kartikeya to Yashasvi Jaiswal, 1 run,"
42,59,1,8.5,4,Sanju Samson,Kumar Kartikeya,"Kumar Kartikeya to Sanju Samson, Four,"
42,60,1,8.6,1,Sanju Samson,Kumar Kartikeya,"Kumar Kartikeya to Sanju Samson, 1 run,"
42,61,1,9.1,1wd,Sanju Samson,Arshad Khan,"Arshad Khan to Sanju Samson, 1 wide,"
42,62,1,9.1,1,Sanju Samson,Arshad Khan,"Arshad Khan to Sanju Samson, 1 run,"
42,63,1,9.2,4,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, Four,"
42,64,1,9.3,0,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, no run,"
42,65,1,9.4,1lb,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, 1 leg bye,"
42,66,1,9.5,w,Sanju Samson,Arshad Khan,"Arshad Khan to Sanju Samson, no run,                           Wicket - c Tilak Varma b Arshad Khan batsmen out 14(10)"
42,67,1,9.6,1wd,Devdutt Padikkal,Arshad Khan,"Arshad Khan to Devdutt Padikkal, 1 wide,"
42,68,1,9.6,1,Devdutt Padikkal,Arshad Khan,"Arshad Khan to Devdutt Padikkal, 1 run,"
42,69,1,10.1,1,Devdutt Padikkal,Piyush Chawla,"Piyush Chawla to Devdutt Padikkal, 1 run,"
42,70,1,10.2,4,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, Four,"
42,71,1,10.3,1,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, 1 run,"
42,72,1,10.4,0,Devdutt Padikkal,Piyush Chawla,"Piyush Chawla to Devdutt Padikkal, no run,"
42,73,1,10.5,w,Devdutt Padikkal,Piyush Chawla,"Piyush Chawla to Devdutt Padikkal, no run,                           Wicket - b Piyush Chawla batsmen out 2(4)"
42,74,1,10.6,0,Jason Holder,Piyush Chawla,"Piyush Chawla to Jason Holder, no run,"
42,75,1,11.1,0,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, no run,"
42,76,1,11.2,0,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, no run,"
42,77,1,11.3,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,"
42,78,1,11.4,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,"
42,79,1,11.5,1,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, 1 run,"
42,80,1,11.6,1,Jason Holder,Riley Meredith,"Riley Meredith to Jason Holder, 1 run,"
42,81,1,12.1,1,Jason Holder,Piyush Chawla,"Piyush Chawla to Jason Holder, 1 run,"
42,82,1,12.2,6,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, Six,"
42,83,1,12.3,4,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, Four,"
42,84,1,12.4,1,Yashasvi Jaiswal,Piyush Chawla,"Piyush Chawla to Yashasvi Jaiswal, 1 run,"
42,85,1,12.5,0,Jason Holder,Piyush Chawla,"Piyush Chawla to Jason Holder, no run,"
42,86,1,12.6,1,Jason Holder,Piyush Chawla,"Piyush Chawla to Jason Holder, 1 run,"
42,87,1,13.1,1,Jason Holder,Cameron Green,"Cameron Green to Jason Holder, 1 run,"
42,88,1,13.2,0,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, no run,"
42,89,1,13.3,1,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, 1 run,"
42,90,1,13.4,6,Jason Holder,Cameron Green,"Cameron Green to Jason Holder, Six,"
42,91,1,13.5,1,Jason Holder,Cameron Green,"Cameron Green to Jason Holder, 1 run,"
42,92,1,13.6,3wd,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, 3 wide,"
42,93,1,13.6,4,Yashasvi Jaiswal,Cameron Green,"Cameron Green to Yashasvi Jaiswal, Four,"
42,94,1,14.1,1wd,Jason Holder,Jofra Archer,"Jofra Archer to Jason Holder, 1 wide,"
42,95,1,14.1,w,Jason Holder,Jofra Archer,"Jofra Archer to Jason Holder, no run,                           Wicket - c Tim David b Jofra Archer batsmen out 11(9)"
42,96,1,14.2,0,Shimron Hetmyer,Jofra Archer,"Jofra Archer to Shimron Hetmyer, no run,"
42,97,1,14.3,0,Shimron Hetmyer,Jofra Archer,"Jofra Archer to Shimron Hetmyer, no run,"
42,98,1,14.4,0,Shimron Hetmyer,Jofra Archer,"Jofra Archer to Shimron Hetmyer, no run,"
42,99,1,14.5,0,Shimron Hetmyer,Jofra Archer,"Jofra Archer to Shimron Hetmyer, no run,"
42,100,1,14.6,0,Shimron Hetmyer,Jofra Archer,"Jofra Archer to Shimron Hetmyer, no run,"
42,101,1,15.1,1,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, 1 run,"
42,102,1,15.2,1,Shimron Hetmyer,Riley Meredith,"Riley Meredith to Shimron Hetmyer, 1 run,"
42,103,1,15.3,1,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, 1 run,"
42,104,1,15.4,1,Shimron Hetmyer,Riley Meredith,"Riley Meredith to Shimron Hetmyer, 1 run,"
42,105,1,15.5,6,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Six,"
42,106,1,15.6,0,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, no run,"
42,107,1,16.1,6,Shimron Hetmyer,Arshad Khan,"Arshad Khan to Shimron Hetmyer, Six,"
42,108,1,16.2,w,Shimron Hetmyer,Arshad Khan,"Arshad Khan to Shimron Hetmyer, no run,                           Wicket - c SA Yadav b Arshad Khan batsmen out 8(9)"
42,109,1,16.3,1,Dhruv Jurel,Arshad Khan,"Arshad Khan to Dhruv Jurel, 1 run,"
42,110,1,16.4,1,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, 1 run,"
42,111,1,16.5,1,Dhruv Jurel,Arshad Khan,"Arshad Khan to Dhruv Jurel, 1 run,"
42,112,1,16.6,6,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, Six,"
42,113,1,17.1,w,Dhruv Jurel,Riley Meredith,"Riley Meredith to Dhruv Jurel, no run,                           Wicket - c Tilak Varma b Riley Meredith batsmen out 2(3)"
42,114,1,17.2,1wd,Ravichandran Ashwin,Riley Meredith,"Riley Meredith to Ravichandran Ashwin, 1 wide,"
42,115,1,17.2,1,Ravichandran Ashwin,Riley Meredith,"Riley Meredith to Ravichandran Ashwin, 1 run,"
42,116,1,17.3,1wd,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, 1 wide,"
42,117,1,17.3,0,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, no run,"
42,118,1,17.4,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,"
42,119,1,17.5,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,"
42,120,1,17.6,4,Yashasvi Jaiswal,Riley Meredith,"Riley Meredith to Yashasvi Jaiswal, Four,"
42,121,1,18.1,1,Ravichandran Ashwin,Jofra Archer,"Jofra Archer to Ravichandran Ashwin, 1 run,"
42,122,1,18.2,0,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, no run,"
42,123,1,18.3,0,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, no run,"
42,124,1,18.4,6,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, Six,"
42,125,1,18.5,6,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, Six,"
42,126,1,18.6,0,Yashasvi Jaiswal,Jofra Archer,"Jofra Archer to Yashasvi Jaiswal, no run,"
42,127,1,19.1,1,Ravichandran Ashwin,Arshad Khan,"Arshad Khan to Ravichandran Ashwin, 1 run,"
42,128,1,19.2,4,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, Four,"
42,129,1,19.3,4,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, Four,"
42,130,1,19.4,w,Yashasvi Jaiswal,Arshad Khan,"Arshad Khan to Yashasvi Jaiswal, no run,                           Wicket - c &amp; b Arshad Khan batsmen out 124(62)"
42,131,1,19.5,2wd,Trent Boult,Arshad Khan,"Arshad Khan to Trent Boult, 2 wide,"
42,132,1,19.5,4,Ravichandran Ashwin,Arshad Khan,"Arshad Khan to Ravichandran Ashwin, Four,"
42,133,1,19.6,1,Ravichandran Ashwin,Arshad Khan,"Arshad Khan to Ravichandran Ashwin, 1 run,"
42,1,2,0.1,1wd,Rohit Sharma,Trent Boult,"Trent Boult to Rohit Sharma, 1 wide,"
42,2,2,0.1,0,Rohit Sharma,Trent Boult,"Trent Boult to Rohit Sharma, no run,"
42,3,2,0.2,1,Rohit Sharma,Trent Boult,"Trent Boult to Rohit Sharma, 1 run,"
42,4,2,0.3,4,Ishan Kishan,Trent Boult,"Trent Boult to Ishan Kishan, Four,"
42,5,2,0.4,1lb,Ishan Kishan,Trent Boult,"Trent Boult to Ishan Kishan, 1 leg bye,"
42,6,2,0.5,1,Rohit Sharma,Trent Boult,"Trent Boult to Rohit Sharma, 1 run,"
42,7,2,0.6,4,Ishan Kishan,Trent Boult,"Trent Boult to Ishan Kishan, Four,"
42,8,2,1.1,1,Rohit Sharma,Sandeep Sharma,"Sandeep Sharma to Rohit Sharma, 1 run,"
42,9,2,1.2,0,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, no run,"
42,10,2,1.3,0,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, no run,"
42,11,2,1.4,0,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, no run,"
42,12,2,1.5,1,Ishan Kishan,Sandeep Sharma,"Sandeep Sharma to Ishan Kishan, 1 run,"
42,13,2,1.6,w,Rohit Sharma,Sandeep Sharma,"Sandeep Sharma to Rohit Sharma, no run,                           Wicket - b Sandeep Sharma batsmen out 3(5)"
42,14,2,2.1,1,Ishan Kishan,Trent Boult,"Trent Boult to Ishan Kishan, 1 run,"
42,15,2,2.2,2,Cameron Green,Trent Boult,"Trent Boult to Cameron Green, 2 runs,"
42,16,2,2.3,4,Cameron Green,Trent Boult,"Trent Boult to Cameron Green, Four,"
42,17,2,2.4,4,Cameron Green,Trent Boult,"Trent Boult to Cameron Green, Four,"
